"author","title","description","url","urlToImage","publishedAt","content","id","name"
"Charles Hurt","Charles Hurt: 2020 Crazy, And It’s Only June","Brace for the fight of your life. | 2020 Election","https://www.breitbart.com/2020-election/2020/06/09/charles-hurt-2020-crazy-and-its-only-june/","https://media.breitbart.com/media/2020/03/Trump-311-Thumbnail-640x335.jpg","2020-06-09T23:14:56Z","Brace for the fight of your life.
The biggest difference between today and four years ago is that this time they know Donald Trump can win.
Sure, it was ugly last time. They despised him, because t… [+4445 chars]","breitbart-news","Breitbart News"
"David Ng","John Legend Defends Defunding of Police: ‘We Spend Far Too Much’ on Law Enforcement","Grammy-winning singer John Legend defended efforts to defund the police, writing that ""we spend far too much"" on law enforcement and that ""there should be significantly fewer police"" in this country.","https://www.breitbart.com/entertainment/2020/06/09/john-legend-defends-defunding-of-police-we-spend-far-too-much-on-law-enforcement/","https://media.breitbart.com/media/2020/06/Johnlegenddefund1-640x335.jpg","2020-06-09T23:14:09Z","Grammy-winning singer John Legend defended efforts to defund the police, writing that “we spend far too much” on law enforcement and that “there should be significantly fewer police” in this country.… [+3319 chars]","breitbart-news","Breitbart News"
"Katherine Rodriguez","Oregon Man Receives 37 Unemployment Checks in a Day Worth More than $14,000","As thousands of Oregon residents wait to receive their unemployment benefits in the mail, one man received twice the amount he was supposed to obtain from the Oregon Employment Department in the form of 37 checks.","https://www.breitbart.com/economy/2020/06/09/oregon-man-receives-37-unemployment-checks-day-worth-more-14000/","https://media.breitbart.com/media/2017/08/IRS.jpg","2020-06-09T23:07:21Z","As thousands of Oregon residents wait to receive their unemployment benefits in the mail, one man received twice the amount he was supposed to obtain from the Oregon Employment Department in the form… [+2062 chars]","breitbart-news","Breitbart News"
"John Nolte","Nolte: Internal Staff Revolt Forces Publisher to Blacklist Its Own Blue Lives Matter Site","Just as movie and TV studios blacklisted their own ideas, content, and people in the 1950s, that is exactly how the far-left are successfully blacklisting now -- by terrorizing corporations to eliminate offending ideas and content, and to punish people guilty…","https://www.breitbart.com/the-media/2020/06/09/nolte-internal-staff-revolt-forces-publisher-to-blacklist-its-own-blue-lives-matter-site/","https://media.breitbart.com/media/2020/06/NYPD-Officer-Takes-a-Knee-Poses-for-Photos-640x335.jpg","2020-06-09T23:02:22Z","The Blue Lives Matter website has been shuttered and blacklisted by its own publisher, Maven Media.
What had been a pro-police website that focused on the everyday heroism and kindness we see from p… [+5286 chars]","breitbart-news","Breitbart News"
"AWR Hawkins","Mark Steyn: Media Would Report Chicago Gun Deaths if Black Lives Mattered","Mark Steyn, author and substitute host of the Rush Limbaugh Show, suggests the media would cover Chicago gun deaths if black lives really mattered to them.","https://www.breitbart.com/politics/2020/06/09/mark-steyn-media-would-report-chicago-gun-deaths-black-lives-mattered/","https://media.breitbart.com/media/2015/01/12863279085_6467259d66_k.jpg","2020-06-09T22:45:07Z","Mark Steyn, author and substitute host of the Rush Limbaugh Show, suggested the media would cover Chicago gun deaths if black lives really mattered to them.
As it stands, he noteed that Chicago is a… [+3218 chars]","breitbart-news","Breitbart News"
"Dylan Gwinn","NASCAR’s Bubba Wallace to Race with #BlackLivesMatter Paint Scheme","NASCAR driver Bubba Wallace, the sport's only full-time black driver, will race this Wednesday at Martinsville with a #BlackLivesMatter paint scheme on the No. 43 car he drives for Richard Petty Motorsports.","https://www.breitbart.com/sports/2020/06/09/nascars-bubba-wallace-to-race-with-blacklivesmatter-paint-scheme/","https://media.breitbart.com/media/2020/06/Getty-Images_Chris-Graythen-1-2-640x335.jpg","2020-06-09T22:34:31Z","NASCAR driver Bubba Wallace, the sport’s only full-time black driver, will race this Wednesday at Martinsville with a #BlackLivesMatter paint scheme on the No. 43 car he drives for Richard Petty Moto… [+2111 chars]","breitbart-news","Breitbart News"
"Matthew Boyle","Exclusive – Riots Nationwide Forced Temporary Closure of 70 Coronavirus Testing Sites, 31 for Full Week","The riots in American cities last week and the week before forced the temporary closure of at least 70 separate coronavirus testing sites nationwide, the White House Coronavirus Task Force was told on Tuesday.","https://www.breitbart.com/politics/2020/06/09/exclusive-riots-nationwide-forced-temporary-closure-of-70-coronavirus-testing-sites-31-for-full-week/","https://media.breitbart.com/media/2020/03/michigan-coronavirus-getty-640x335.jpg","2020-06-09T22:26:38Z","The riots in American cities last week and the week before forced the temporary closure of at least 70 separate coronavirus testing sites nationwide, the White House Coronavirus Task Force was told o… [+8041 chars]","breitbart-news","Breitbart News"
"Penny Starr","Judge Blocks VA Gov. Northam’s Takedown of Robert E. Lee Statute","A judge on Monday temporarily blocked Virginia Gov. Ralph Northam’s order to tear down a statue of Confederate General Robert E. Lee.","https://www.breitbart.com/politics/2020/06/09/judge-blocks-va-gov-northams-takedown-of-robert-e-lee-statute/","https://media.breitbart.com/media/2019/03/1200px-Lee_Park_Charlottesville_VA-1-1.png","2020-06-09T22:23:32Z","A judge in Richmond, Virginia, on Monday temporarily blocked Gov. Ralph Northams order to tear down a statue of Confederate General Robert E. Lee that has towered over a traffic circle since it was e… [+2053 chars]","breitbart-news","Breitbart News"
"Sean Moran","GOP Senators Urge FCC to Clarify Section 230 Big Tech Immunity","Sens. Marco Rubio (R-FL), Kelly Loeffler (R-GA), Kevin Cramer (R-ND), and Josh Hawley (R-MO) sent a letter to FCC Chairman Ajit Pai, asking the agency to clearly define the criteria for which big tech companies can receive legal immunity for moderating conten…","https://www.breitbart.com/politics/2020/06/09/gop-senators-urge-fcc-to-clarify-section-230-big-tech-immunity/","https://media.breitbart.com/media/2019/06/Big-Tech-Censorship-640x335.png","2020-06-09T22:02:57Z","Sens. Marco Rubio (R-FL), Kelly Loeffler (R-GA), Kevin Cramer (R-ND), and Josh Hawley (R-MO) sent a letter to FCC Chairman Ajit Pai, asking the agency to clearly define the criteria for which big tec… [+3598 chars]","breitbart-news","Breitbart News"
"Warner Todd Huston","WATCH: Al Sharpton Demands NFL ‘Give Colin Kaepernick a Job Back’","MSNBC host Al Sharpton rejected the NFL's apology for ""not listening to its players"" and demanded that the league ""give Colin Kaepernick a job back.""","https://www.breitbart.com/sports/2020/06/09/watch-al-sharpton-demands-nfl-give-colin-kaepernick-job-back/","https://media.breitbart.com/media/2020/06/Getty-Images_Godofredo-A.-Vasquez-640x335.jpg","2020-06-09T21:48:01Z","MSNBC host Al Sharpton rejected the NFL’s apology for “not listening to its players” and demanded that the league “give Colin Kaepernick a job back.”
Speaking at the funeral of George Floyd in Houst… [+1613 chars]","breitbart-news","Breitbart News"
"Gabrielle Reyes","Burundi’s President Dies of ‘Cardiac Arrest’ amid Coronavirus Rumors","President of Burundi Pierre Nkurunziza died of a heart attack, the government said in a statement on Tuesday, Agence France-Presse (AFP) reported.","https://www.breitbart.com/africa/2020/06/09/burundis-president-dies-of-cardiac-arrest-amid-coronavirus-rumors/","https://media.breitbart.com/media/2020/06/GettyImages-158257795-1-640x335.png","2020-06-09T21:36:14Z","The Government of the Republic of Burundi announces with great sadness the unexpected death of His Excellency Pierre Nkurunziza, President of the Republic of Burundi, at the Karusi Fiftieth Anniversa… [+2681 chars]","breitbart-news","Breitbart News"
"Edwin Mora","Top Democrats Stifle Leftists’ Push to Defund Police: ‘That’s Stupid. It’s Crazy’","Democrat leaders in Congress this week repudiated the ""defund the police"" calls across the country that have grown increasingly loud among some of their colleagues, other leftists, and protesters in the wake of the death of George Floyd while in Minneapolis p…","https://www.breitbart.com/politics/2020/06/09/top-democrats-stifle-leftists-push-to-defund-police-thats-stupid-its-crazy/","https://media.breitbart.com/media/2020/06/Pelosi-Hoyer-Clyburn-640x335.jpg","2020-06-09T21:32:21Z","Democrat leaders in Congress this week repudiated the “defund the police” calls across the country that have grown increasingly loud among some of their colleagues, other leftists, and protesters in … [+5412 chars]","breitbart-news","Breitbart News"
"Sean Moran","Trump Proposes Healthcare Sharing Ministry, Direct Primary Expansion","The Internal Revenue Service (IRS) proposed a rule on Monday that would expand patients' access to health care sharing ministries and direct primary care.","https://www.breitbart.com/politics/2020/06/09/trump-proposes-healthcare-sharing-ministry-direct-primary-expansion/","https://media.breitbart.com/media/2016/09/christian-worship.jpg","2020-06-09T21:09:45Z","The Internal Revenue Service (IRS) proposed a rule on Monday that would expand patients’ access to health care sharing ministries and direct primary care.
The IRS’s proposal would allow for health r… [+1924 chars]","breitbart-news","Breitbart News"
"John Hayward","Harvard Study Suggests Wuhan Coronavirus Outbreak Began in August","A study published Monday by Harvard Medical School analyzed both vehicle and data traffic around hospitals in Wuhan last summer and concluded the coronavirus may have begun spreading as early as August, months before the first official report of a virus to th…","https://www.breitbart.com/national-security/2020/06/09/harvard-study-suggests-wuhan-coronavirus-outbreak-began-in-august/","https://media.breitbart.com/media/2020/01/china-medics-wuhan-virus-getty-640x335.jpg","2020-06-09T21:09:19Z","A study published Monday by Harvard Medical School analyzed both vehicle and data traffic around hospitals in Wuhan last summer and concluded the coronavirus may have begun spreading as early as Augu… [+2503 chars]","breitbart-news","Breitbart News"
"Joshua Caplan","George Floyd Funeral: Pastor Tells White Churches ‘We Are Not as Good as We Ought to Be’","Texas pastor Steve Wells urged white churches to ""take up the work of racial justice"" during his tribute speech at George Floyd's funeral in Houston on Tuesday afternoon.","https://www.breitbart.com/politics/2020/06/09/george-floyd-funeral-pastor-tells-white-churches-we-are-not-as-good-as-we-ought-to-be/","https://media.breitbart.com/media/2020/06/AP_20161694456862-640x335.jpg","2020-06-09T20:52:22Z","Texas pastor Steve Wells urged white churches to “take up the work of racial justice” during his tribute speech at George Floyd’s funeral in Houston on Tuesday afternoon.
We are better than we used … [+2370 chars]","breitbart-news","Breitbart News"
"John Carney","The Coronavirus Shutdowns Devastated Jobs Throughout U.S. Economy Except on Wall Street and in Government","Two sectors were basically immune to the shutdown layoffs: finance and the federal government. | Economy","https://www.breitbart.com/economy/2020/06/09/the-coronavirus-shutdowns-devastated-jobs-throughout-u-s-economy-except-on-wall-street-and-in-government/","https://media.breitbart.com/media/2020/06/GettyImages-1214585514-1-e1591724231416-638x335.jpg","2020-06-09T20:43:53Z","Toward the end of the longest economic expansion in the history of the United States, workers were finally starting to gain enough of a foothold to see real benefits from economic growth. Unemploymen… [+6091 chars]","breitbart-news","Breitbart News"
"Joshua Caplan","David Petraeus: Remove Names of Confederate ‘Traitors’ from Army Bases","Retired U.S. Army General and former CIA Director David Petraeus on Tuesday called for the removal of the names of Confederate figures from military bases nationwide.","https://www.breitbart.com/politics/2020/06/09/david-petraeus-remove-names-of-confederate-traitors-from-army-bases/","https://media.breitbart.com/media/2017/08/confederate.jpg","2020-06-09T20:23:09Z","Retired U.S. Army General and former CIA Director David Petraeus on Tuesday called for the removal of the names of Confederate figures from military bases nationwide.
Petraeus wrote in an op-ed for … [+2638 chars]","breitbart-news","Breitbart News"
"Robert Kraychik","Jeff Sessions on Defunding Police: ‘Innocent People Will Die’","""Innocent people will die"" if left-wing and Democrat proposals to ""defund the police"" are implemented, warned Jeff Sessions.","https://www.breitbart.com/radio/2020/06/09/jeff-sessions-on-defunding-police-innocent-people-will-die/","https://media.breitbart.com/media/2020/06/GettyImages-1215970289-640x335.jpg","2020-06-09T20:11:04Z","“Innocent people will die” if left-wing and Democrat proposals to “defund the police” are implemented, warned former Attorney General Jeff Sessions, offering his remarks on Tuesday’s edition of Siriu… [+3159 chars]","breitbart-news","Breitbart News"
"Ben Kew","Ukraine’s President Zelensky Considered Infecting Himself with Coronavirus on Purpose","Ukrainian President Volodymyr Zelensky revealed in an interview on Tuesday that he considered infecting himself with the Chinese coronavirus intentionally to prove that it was not as serious an illness as many people feared.","https://www.breitbart.com/national-security/2020/06/09/ukraines-president-zelensky-considered-infecting-himself-with-coronavirus-on-purpose/","https://media.breitbart.com/media/2019/10/GettyImages-1178365919-640x335.png","2020-06-09T20:00:58Z","Ukrainian President Volodymyr Zelensky revealed in an interview on Tuesday that he considered infecting himself with the Chinese coronavirus intentionally to prove that it was not as serious an illne… [+2890 chars]","breitbart-news","Breitbart News"
"Joel B. Pollak","Nation of Islam Provided Security for George Floyd Funeral","The Nation of Islam, a radical, racist, antisemitic and homophobic hate group, provided security for the funeral of George Floyd at the Fountain of Praise Church in Houston, Texas on Tuesday, according to Rev. Remus Wright.","https://www.breitbart.com/politics/2020/06/09/nation-of-islam-provided-security-for-george-floyd-funeral/","https://media.breitbart.com/media/2020/06/Joe-Biden-at-George-Floyd-funeral-Getty-640x335.jpg","2020-06-09T19:57:56Z","The Nation of Islam, a radical, racist, antisemitic and homophobic hate group, provided security for the funeral of George Floyd at the Fountain of Praise Church in Houston, Texas on Tuesday, accordi… [+1955 chars]","breitbart-news","Breitbart News"
"Joel B. Pollak","George Floyd Funeral Includes Call to ‘Clean Out the White House’","The funeral for George Floyd, the 46-year-old African American man killed in police custody on Memorial Day, was held at the Fountain of Praise Church in Houston, Texas on Tuesday, featuring gospel music and heartfelt tributes.","https://www.breitbart.com/crime/2020/06/09/george-floyd-funeral-lawson/","https://media.breitbart.com/media/2020/06/Rev.-William-Bill-Lawson-Getty-640x335.jpg","2020-06-09T19:49:04Z","The funeral for George Floyd, the 46-year-old African American man killed in police custody on Memorial Day, was held at the Fountain of Praise Church in Houston, Texas on Tuesday, featuring hours of… [+3355 chars]","breitbart-news","Breitbart News"
"Hannah Bleau","GOP Officials Eye Jacksonville, Florida, to Host Republican National Convention","The GOP remains on the hunt for a new city to host August's Republican National Convention, and Jacksonville, Florida, and Savannah, Georgia, appear to be under serious consideration.","https://www.breitbart.com/politics/2020/06/09/gop-officials-eye-jacksonville-florida-to-host-the-republican-national-convention/","https://media.breitbart.com/media/2016/07/RNC-Convention-arena-balloons-ap.jpg","2020-06-09T19:39:15Z","The GOP remains on the hunt for a new city to host August’s Republican National Convention, and Jacksonville, Florida, and Savannah, Georgia, appear to be under serious consideration.
Several cities… [+3990 chars]","breitbart-news","Breitbart News"
"Haris Alic","Biden Campaign Quiet on Staff Donations to Group Backing Defunding of Police","Former Vice President Joe Biden's campaign is remaining quiet about its staffers donating to a criminal justice group championing the defunding of police.","https://www.breitbart.com/politics/2020/06/09/biden-campaign-quiet-on-staff-donations-to-group-backing-defunding-of-police/","https://media.breitbart.com/media/2019/08/Biden-Calls-New-Hampshire-Vermont-640x335.jpg","2020-06-09T19:38:09Z","Former Vice President Joe Biden’s campaign is remaining quiet about its staffers donating to a criminal justice group championing the defunding of police.
As Breitbart News noted last month, at leas… [+3977 chars]","breitbart-news","Breitbart News"
"James Delingpole","Delingpole: First They Came for the Statues. It Will Be People Next…","Not since Oliver Cromwell, when Puritans smashed any work of art they deemed impure, has Britain engaged in such a frenzy of iconoclasm.","https://www.breitbart.com/europe/2020/06/09/first-they-came-for-the-statues-it-will-be-people-next/","https://media.breitbart.com/media/2020/06/GettyImages-1218882672-e1591729942387-640x335.jpg","2020-06-09T19:20:31Z","Perhaps not since the era of Oliver Cromwell, when Puritans smashed and burned any work of art or architecture they deemed impure, has Britain engaged in such a frenzy of iconoclasm.
Across the coun… [+5613 chars]","breitbart-news","Breitbart News"
"Pam Key","ABC’s Hostin: Kaepernick Deserves His Job Back with Back Pay, a Nobel Peace Prize","Tuesday on ABC's ""The View,"" co-host and network legal analyst Sunny Hostin said quarterback Colin Kaepernick, who was not re-signed by any NFL team after becoming famous for kneeling at games during the National Anthem, should get his job back with back pay …","https://www.breitbart.com/clips/2020/06/09/abcs-hostin-kaepernick-deserves-his-job-back-with-back-pay-a-nobel-peace-prize/","https://media.breitbart.com/media/2020/06/Rob-Kim_Getty-Images-for-Tribeca-Film-Festival-640x335.jpg","2020-06-09T19:16:50Z","Tuesday on ABC’s “The View,” co-host and network legal analyst Sunny Hostin said quarterback Colin Kaepernick, who was not re-signed by any NFL team after becoming famous for kneeling at games during… [+1532 chars]","breitbart-news","Breitbart News"
"Lucas Nolan","Twitter Finally Plans to Revamp Its Inconsistent Verification System","According to a recent report, Twitter is developing a new system for requesting verification on the platform. The company has been inconsistent with both its policies to gain the ""blue check"" of verification as well as its policies to remove verification. In …","https://www.breitbart.com/tech/2020/06/09/twitter-finally-plans-to-revamp-its-inconsistent-verification-system/","https://media.breitbart.com/media/2016/11/JackHeader.png","2020-06-09T18:59:45Z","According to a recent report, Twitter is developing a new system for requesting verification on the platform. The company has been inconsistent with both its policies to gain the “blue check” of veri… [+4918 chars]","breitbart-news","Breitbart News"
"Joshua Caplan","George Floyd’s Niece at Funeral: ‘When Has America Ever Been Great?’","Brooke Williams, the niece of George Floyd, asked ""when has America ever been great?"" as she paid tribute to her uncle at his funeral in Houston, Texas, on Tuesday afternoon.","https://www.breitbart.com/politics/2020/06/09/george-floyds-niece-when-has-america-ever-been-great/","https://media.breitbart.com/media/2020/06/GettyImages-1218940906-640x335.jpg","2020-06-09T18:55:54Z","Brooke Williams, the niece of George Floyd, asked “when has America ever been great?” as she paid tribute to her uncle at his funeral in Houston, Texas, on Tuesday afternoon.
“As long as I’m breathi… [+1364 chars]","breitbart-news","Breitbart News"
"Tom Ciccotta","Senate: U.S. Failed to Properly Oversee Chinese Telecom Carriers for Decades","The United States Senate released a report on Tuesday that revealed that the government failed to properly oversee Chinese-owned telecommunication companies over the past two decades.","https://www.breitbart.com/tech/2020/06/09/senate-u-s-failed-to-properly-oversee-chinese-telecom-carriers-for-decades/","https://media.breitbart.com/media/2018/01/China.png","2020-06-09T18:52:52Z","The United States Senate released a report on Tuesday that revealed that the government failed to properly oversee Chinese-owned telecommunication companies over the past two decades.
According to a… [+2244 chars]","breitbart-news","Breitbart News"
"Warner Todd Huston","Athletes Join Black Lives Matter Protests: Mike Tyson, Steph Curry, Hockey, NASCAR, WNBA","A growing number of athletes are making a show of their support for the Black Lives Matter cause, including Mike Tyson, Steph Curry, members of the NHL, WNBA, and NASCAR, and others.","https://www.breitbart.com/sports/2020/06/09/athletes-join-black-lives-matter-protests-mike-tyson-steph-curry-hockey-nascar-wnba/","https://media.breitbart.com/media/2020/06/Getty-Images_Chris-Graythen-3-640x335.jpg","2020-06-09T18:49:35Z","A growing number of athletes are making a show of their support for the Black Lives Matter cause, including Mike Tyson, Steph Curry, members of the NHL, WNBA, and NASCAR, and others.
Former pro boxe… [+1964 chars]","breitbart-news","Breitbart News"
"Allum Bokhari","Medium Bans Anti-Communist Writer Ashley Goldenberg for Listing Corporations Gone Woke","Medium, a platform that allows independent writers to publish articles and start blogs, banned conservative writer Ashley Goldenberg for publishing a list of businesses that have gone woke, supporting Black Lives Matter and the violent riots that have laid wa…","https://www.breitbart.com/tech/2020/06/09/medium-bans-anti-communist-writer-ashley-goldenberg-for-listing-corporations-gone-woke/","https://media.breitbart.com/media/2015/10/black-lives-matter-banner-AP.jpg","2020-06-09T18:47:05Z","Medium, a platform that allows independent writers to publish articles and start blogs, banned conservative writer Ashley Goldenberg for publishing a list of businesses that have gone woke, supportin… [+4659 chars]","breitbart-news","Breitbart News"
"Kyle Olson","Gretchen Whitmer Falsely Tells MSNBC She ‘Wore a Mask the Whole Time’ During George Floyd Protest","During a national media appearance on Monday, Michigan Gov. Gretchen Whitmer falsely claimed she wore a mask ""the whole time"" during a recent protest.","https://www.breitbart.com/politics/2020/06/09/gretchen-whitmer-falsely-tells-msnbc-she-wore-a-mask-the-whole-time-during-george-floyd-protest/","https://media.breitbart.com/media/2020/06/Gretchen-Whitmer-mask-profile-twitter-640x335.jpg","2020-06-09T18:46:49Z","During a national media appearance on Monday, Michigan Gov. Gretchen Whitmer falsely claimed she wore a mask “the whole time” during a recent protest.
Whitmer, who has repeatedly chided those protes… [+1349 chars]","breitbart-news","Breitbart News"
"Joshua Caplan","Bernie Sanders Comes Out Against Abolishing Police","Twice-failed presidential candidate Sen. Bernie Sanders (I-VT) has come out against abolishing police departments nationwide as Black Lives Matter and fellow far-left Democrats call for the defunding of police in the wake of George Floyd's death.","https://www.breitbart.com/politics/2020/06/09/bernie-sanders-comes-out-against-abolishing-police/","https://media.breitbart.com/media/2020/03/Joe-Biden-and-Bernie-Sanders-Getty-640x335.jpg","2020-06-09T18:39:42Z","Twice-failed presidential candidate Sen. Bernie Sanders (I-VT) has come out against abolishing police departments nationwide as Black Lives Matter and fellow far-left Democrats call for the defunding… [+3338 chars]","breitbart-news","Breitbart News"
"Oliver JJ Lane","‘Topple The Racists’: British Hard Left Published Baedeker Raid List of Statue Targets","A hard-left campaign group with a history of high-profile activism has published a list of dozens of public memorials targeted for removal.","https://www.breitbart.com/europe/2020/06/09/british-hard-left-published-baedeker-raid-list-of-statue-targets/","https://media.breitbart.com/media/2020/06/GettyImages-1248211896-e1591724731851-640x335.jpg","2020-06-09T18:24:55Z","Emboldened by the zero-resistance police response to the destruction of a statue on Sunday, a hard-left campaign group with a history of high-profile activism has published a list of dozens of other … [+4681 chars]","breitbart-news","Breitbart News"
"Tom Ciccotta","Arizona State Revokes Job Offer After Professor Praises ‘Good Police Officers’","Arizona State University revoked a job offer from professor Sonya Forte Duhé after she praised ""good police officers"" on Twitter. Prior to the tweet, Duhé was scheduled to assume the role of dean of the Walter Cronkite School of Journalism and Mass Communicat…","https://www.breitbart.com/tech/2020/06/09/arizona-state-revokes-job-offer-after-professor-praises-good-police-officers/","https://media.breitbart.com/media/2020/06/Police-guard-against-protesters-fire-background-Minneapolis-George-Floyd-riot-ap-640x335.jpg","2020-06-09T18:21:41Z","Arizona State University revoked a job offer from professor Sonya Forte Duhé after she praised “good police officers” on Twitter. Prior to the tweet, Duhé was scheduled to assume the role of dean of … [+2081 chars]","breitbart-news","Breitbart News"
"Hannah Bleau","Poll: 86% Americans Say Mass Protests Carry Moderate to Large Risk to Health in Coronavirus Era","Most Americans believe large protests and demonstrations carry the greatest risk to health in terms of resuming everyday activities in the era of the novel coronavirus, an Axios-Ipsos poll released Tuesday revealed.","https://www.breitbart.com/politics/2020/06/09/poll-86-americans-say-mass-protests-carry-moderate-to-large-risk-to-health-in-coronavirus-era/","https://media.breitbart.com/media/2020/06/wi/ap/07/america-protests-towns-june-2020-file-photo-demonstrators-gather-at-rally-peacefully-protest-de-e1591726344170-640x335.jpg","2020-06-09T18:13:51Z","Most Americans believe large protests and demonstrations carry the greatest risk to health in terms of resuming everyday activities in the era of the novel coronavirus, an Axios-Ipsos poll released T… [+4325 chars]","breitbart-news","Breitbart News"
"Kurt Zindulka","Purge: Little Britain Removed by BBC and BritBox Over Blackface Sketches","In both cases, the programmes were only recently created, being first broadcast between 17 and 10 years ago.","https://www.breitbart.com/europe/2020/06/09/little-britain-removed-by-bbc-and-britbox-for-blackface-sketches-amidst-blm-purge/","https://media.breitbart.com/media/2020/06/Little-Britain-Memoryholed-640x335.png","2020-06-09T18:13:30Z","Britbox, the self-styled best of British television on-demand service, and the BBC streaming website have removed two series from Matt Lucas and David Williams over sketches which featured the comedy… [+2985 chars]","breitbart-news","Breitbart News"
"John Nolte","Nolte: Black Lives Literally Don’t Matter to Democrats","To Democrats, black people are cannon fodder, expendable soldiers in their social justice war for power. As Democrats safely social distance, they urge their cannon fodder to take it to the streets.","https://www.breitbart.com/politics/2020/06/09/nolte-black-lives-literally-dont-matter-to-democrats/","https://media.breitbart.com/media/2020/06/AP_20160617809931-640x335.jpg","2020-06-09T18:09:45Z","While urging everyone else to stay inside and practice safe social distancing, Democrats are actively encouraging black people to go outside and gather in large protest groups during a pandemic that … [+3253 chars]","breitbart-news","Breitbart News"
"Chris Tomlinson","Statue of Controversial Belgian King Leopold II Removed After Sustaining Damage","The King Leopold II statue has been taken down in the city of Antwerp after sustaining damage during anti-racism protests.","https://www.breitbart.com/europe/2020/06/09/statue-of-controversial-belgian-king-leopold-ii-removed-after-sustaining-damage/","https://media.breitbart.com/media/2020/06/GettyImages-1217497877-640x335.png","2020-06-09T18:05:00Z","A statue of Belgium’s former King Leopold II, known for overseeing atrocities in central Africa in the 19th century, has been taken down in the city of Antwerp after sustaining damage during anti-rac… [+2529 chars]","breitbart-news","Breitbart News"
"Warner Todd Huston","DeAndre Hopkins, Deshaun Watson Want ‘Slave Owner’ Name Removed from Clemson Honors College","Former Clemson players DeAndre Hopkins and Deshaun Watson are leading the charge to have former South Carolina Senator and slavery proponent John C. Calhoun's name and legacy removed from the school.","https://www.breitbart.com/sports/2020/06/09/deandre-hopkins-dehaun-watson-want-slave-owner-name-removed-clemson-honors-college/","https://media.breitbart.com/media/2020/06/Getty-Images_Julio-Aguilar-640x335.jpg","2020-06-09T18:04:56Z","Former Clemson players DeAndre Hopkins and Deshaun Watson are leading the charge to have former South Carolina Senator and slavery proponent John C. Calhoun’s name and legacy removed from the school.… [+2622 chars]","breitbart-news","Breitbart News"
"Lucas Nolan","Twitter’s Attempt to ‘Fact-Check’ Coronavirus 5G Conspiracies Backfires","Social media giant Twitter has reportedly begun aggressively fact-checking tweets linking 5G wireless technology to the Wuhan coronavirus, but the fact-checking system is reportedly displaying many errors leading to mockery from users.","https://www.breitbart.com/tech/2020/06/09/twitters-attempt-to-fact-check-coronavirus-5g-conspiracies-backfires/","https://media.breitbart.com/media/2018/09/wi/ap/05/a44f29_congress-social-19551-twitter-ceo-jack-dorsey-testifies-senate-intelligence-e1536196113262.jpg","2020-06-09T17:52:25Z","Social media giant Twitter has reportedly begun aggressively fact-checking tweets linking 5G wireless technology to the Wuhan coronavirus, but the fact-checking system is reportedly displaying many e… [+2965 chars]","breitbart-news","Breitbart News"
"Hannah Bleau","Lawyer Who Dressed as Grim Reaper to Shame Beachgoers Spotted at Crowded Protest","Daniel Uhlfelder, who dressed as the Grim Reaper to shame beachgoers, has been spotted at what he described as a protest with a ""huge"" crowd.","https://www.breitbart.com/politics/2020/06/09/lawyer-who-dressed-as-grim-reaper-to-shame-beachgoers-spotted-at-crowded-protest/","https://media.breitbart.com/media/2020/06/GettyImages-1216240073-640x335.jpg","2020-06-09T17:50:06Z","Daniel Uhlfelder, a Florida attorney who dressed as the Grim Reaper to shame beachgoers who flocked to the Sunshine State’s sandy shores amid the coronavirus pandemic, has been spotted at what he des… [+3108 chars]","breitbart-news","Breitbart News"
"Penny Starr","Two More Editors Out in Wake of George Floyd’s Death over Racism Claims","Two editors at major media companies are stepping down after staff accused them of discrimination and criticized their decisions on race reporting.","https://www.breitbart.com/politics/2020/06/09/two-more-editors-out-in-wake-of-george-floyds-death-over-racism-claims/","https://media.breitbart.com/media/2020/06/GettyImages-168548324-640x335.jpg","2020-06-09T17:42:29Z","Two more editors at major media companies are stepping down after staff claimed they discriminated against blacks and other minorities and demanded that reporting should not be objective when it come… [+3773 chars]","breitbart-news","Breitbart News"
"Tom Ciccotta","Mizzou Students Demand Removal of ‘Racist’ Thomas Jefferson Statue","Student protesters at the University of Missouri have circulated a petition that calls on Mizzou officials to remove a ""racist"" Thomas Jefferson statue from campus grounds.","https://www.breitbart.com/tech/2020/06/09/mizzou-students-demand-removal-of-racist-thomas-jefferson-statue/","https://media.breitbart.com/media/2020/06/Thomas-Jefferson-Statue-at-Mizzou-640x335.jpg","2020-06-09T17:38:44Z","Student protesters at the University of Missouri have circulated a petition that calls on Mizzou officials to remove a “racist” Thomas Jefferson statue from campus grounds.
According to a report by … [+2848 chars]","breitbart-news","Breitbart News"
"David Ng","Natalie Portman: When I First Heard ‘Defund the Police,’ I Was Afraid Because of My White Privilege","Oscar-winning actress Natalie Portman writes that she overcame personal doubts about the ""Defund the Police"" cause -- which she supported by signing an open letter demanding that action from local governments -- when she acknowledged her ""white privilege.""","https://www.breitbart.com/entertainment/2020/06/09/natalie-portman-when-i-first-heard-defund-the-police-i-was-afraid-because-of-my-white-privilege/","https://media.breitbart.com/media/2020/06/natalie-portman-black-swan-still-640x335.jpg","2020-06-09T17:31:09Z","Oscar-winning actress Natalie Portman writes that she overcame personal doubts about the “Defund the Police” cause — which she supported by signing an open letter demanding that action from local gov… [+3796 chars]","breitbart-news","Breitbart News"
